,Unnamed: 0,title,author,city,country,page,city_country,city_location,country_location,city_country_location,best_location,lat,lon,address,geocoded_address,geocoded_country
74,169,Night Boat to Tangier,Kevin Barry,Algeciras,Spain,Night Boat to Tangier,"Algeciras, Spain","Algeciras, Campo de Gibraltar, Cádiz, Andalusia, Spain",Spain,"Algeciras, Campo de Gibraltar, Cádiz, Andalusia, Spain","Algeciras, Campo de Gibraltar, Cádiz, Andalusia, Spain",36.1311725,-5.4473991,"Algeciras, Campo de Gibraltar, Cádiz, Andalusia, Spain","Algeciras, Cádiz, Andalusia, Spain",Spain
75,170,Don Quixote of La Mancha,Miguel de Cervantes,La Mancha,Spain,Don Quixote,"La Mancha, Spain","La Mancha, Guerrero, Chihuahua, Mexico",Spain,"La Mancha, Castile-La Mancha, Spain","La Mancha, Castile-La Mancha, Spain",39.08328815,-3.327201452922372,"La Mancha, Castile-La Mancha, Spain","Castile-La Mancha, Spain",Spain
76,171,Lydia Bailey,Kenneth Roberts,Haiti,Haiti,Lydia Bailey (novel),"Haiti, Haiti",Haiti,Haiti,Haiti,Haiti,19.1399952,-72.3570972,Haiti,Haiti,Haiti
77,172,Bila Yarrudhanggalangdhuray,Anita Heiss,Gundagai,Australia,Bila Yarrudhanggalangdhuray,"Gundagai, Australia","Gundagai, Cootamundra-Gundagai Regional Council, New South Wales, 2722, Australia",Australia,"Gundagai, Cootamundra-Gundagai Regional Council, New South Wales, 2722, Australia","Gundagai, Cootamundra-Gundagai Regional Council, New South Wales, 2722, Australia",-35.0614045,148.1059794,"Gundagai, Cootamundra-Gundagai Regional Council, New South Wales, 2722, Australia","New South Wales, Australia",Australia
78,175,The Other Side of the Bridge,Mary Lawson,Struan,Canada,The Other Side of the Bridge,"Struan, Canada","Struan, Highland, Scotland, IV56 8FN, United Kingdom",Canada,"Struan, Eagle Creek No. 376, Saskatchewan, Canada","Struan, Eagle Creek No. 376, Saskatchewan, Canada",52.3193493,-107.596559,"Struan, Eagle Creek No. 376, Saskatchewan, Canada","Saskatchewan, Canada",Canada
79,179,My Left Foot,Christy Brown,Dublin,Ireland,Down All the Days,"Dublin, Ireland","Dublin, County Dublin, Leinster, Ireland",Ireland,"Dublin, County Dublin, Leinster, Ireland","Dublin, County Dublin, Leinster, Ireland",53.3493795,-6.2605593,"Dublin, County Dublin, Leinster, Ireland","Dublin, Ireland",Ireland
80,180,The Public Image,Muriel Spark,Rome,Italy,The Public Image,"Rome, Italy","Rome, Roma Capitale, Lazio, Italy",Italy,"Rome, Roma Capitale, Lazio, Italy","Rome, Roma Capitale, Lazio, Italy",41.8933203,12.4829321,"Rome, Roma Capitale, Lazio, Italy","Rome, Lazio, Italy",Italy
81,181,Shaheen,Naseem Hijazi,Granada,Spain,Shaheen (novel),"Granada, Spain","Granada, Comarca de la Vega de Granada, Granada, Andalusia, Spain",Spain,"Granada, Comarca de la Vega de Granada, Granada, Andalusia, Spain","Granada, Comarca de la Vega de Granada, Granada, Andalusia, Spain",37.1734995,-3.5995337,"Granada, Comarca de la Vega de Granada, Granada, Andalusia, Spain","Granada, Granada, Andalusia, Spain",Spain
82,182,King Solomon's Mines,H. Rider Haggard,Kukuanaland (NA),Zambia/Democratic Republic of Congo,King Solomon's Mines,"Kukuanaland (NA), Zambia/Democratic Republic of Congo",,"Democratic Republic Of Congo, Parirenyetwa Road, Fairview, Lusaka, Lusaka District, Lusaka Province, Zambia",,"Democratic Republic Of Congo, Parirenyetwa Road, Fairview, Lusaka, Lusaka District, Lusaka Province, Zambia",-15.4139213,28.289698,"Democratic Republic Of Congo, Parirenyetwa Road, Fairview, Lusaka, Lusaka District, Lusaka Province, Zambia","Lusaka, Lusaka Province, Zambia",Zambia
83,184,The Reader,Bernhard Schlink,Berlin,Germany,Earthly Powers,"Berlin, Germany","Berlin, Germany",Germany,"Berlin, Germany","Berlin, Germany",52.5108638,13.3989421,"Berlin, Germany","Berlin, Germany",Germany
84,185,Washington Black,Esi Edugyan,Marrakesh,Morocco,Washington Black,"Marrakesh, Morocco","Marrakesh, arrondissement de Marrakech-Medina مراكش المدينة, Pachalik de Marrakech, Marrakesh Prefecture, Marrakech-Safi, Morocco",Morocco,"Marrakesh, arrondissement de Marrakech-Medina مراكش المدينة, Pachalik de Marrakech, Marrakesh Prefecture, Marrakech-Safi, Morocco","Marrakesh, arrondissement de Marrakech-Medina مراكش المدينة, Pachalik de Marrakech, Marrakesh Prefecture, Marrakech-Safi, Morocco",31.6258257,-7.9891608,"Marrakesh, arrondissement de Marrakech-Medina مراكش المدينة, Pachalik de Marrakech, Marrakesh Prefecture, Marrakech-Safi, Morocco","Marrakesh, Morocco",Morocco
85,189,Skippy Dies,Paul Murray,Dublin,Ireland,Skippy Dies,"Dublin, Ireland","Dublin, County Dublin, Leinster, Ireland",Ireland,"Dublin, County Dublin, Leinster, Ireland","Dublin, County Dublin, Leinster, Ireland",53.3493795,-6.2605593,"Dublin, County Dublin, Leinster, Ireland","Dublin, Ireland",Ireland
86,191,La Reine Margot,"Alexandre Dumas, père",Paris,France,La Reine Margot (novel),"Paris, France","Paris, Ile-de-France, Metropolitan France, France",France,"Paris, Ile-de-France, Metropolitan France, France","Paris, Ile-de-France, Metropolitan France, France",48.8588897,2.3200410217200766,"Paris, Ile-de-France, Metropolitan France, France","Paris, Ile-de-France, France",France
87,193,Poland,James A. Michener,Bukowo,Poland,Poland (novel),"Bukowo, Poland","Bukowo, gmina Bartoszyce, Bartoszyce County, Warmian-Masurian Voivodeship, 11-200, Poland",Poland,"Bukowo, gmina Bartoszyce, Bartoszyce County, Warmian-Masurian Voivodeship, 11-200, Poland","Bukowo, gmina Bartoszyce, Bartoszyce County, Warmian-Masurian Voivodeship, 11-200, Poland",54.19744,20.75296,"Bukowo, gmina Bartoszyce, Bartoszyce County, Warmian-Masurian Voivodeship, 11-200, Poland","Warmian-Masurian Voivodeship, Poland",Poland
88,194,The Fair Maid of Perth,Sir Walter Scott,Perth,Scotland,The Fair Maid of Perth,"Perth, Scotland","Perth, City of Perth, Western Australia, 6000, Australia","Scotland, United Kingdom","Perth, Perth and Kinross, Scotland, PH1 5SU, United Kingdom","Perth, Perth and Kinross, Scotland, PH1 5SU, United Kingdom",56.3958186,-3.4286805,"Perth, Perth and Kinross, Scotland, PH1 5SU, United Kingdom","Perth, Scotland, United Kingdom",United Kingdom
89,196,An Ice-Cream War,William Boyd,Dar es Salaam,Tanzania,An Ice-Cream War,"Dar es Salaam, Tanzania","Dar es-Salaam, Coastal Zone, Tanzania",Tanzania,"Dar es-Salaam, Coastal Zone, Tanzania","Dar es-Salaam, Coastal Zone, Tanzania",-6.8160837,39.2803583,"Dar es-Salaam, Coastal Zone, Tanzania","Dar es-Salaam, Tanzania",Tanzania
90,201,Last Orders,Graham Swift,London,United Kingdom,Last Orders,"London, United Kingdom","London, Greater London, England, United Kingdom",United Kingdom,"London, Greater London, England, United Kingdom","London, Greater London, England, United Kingdom",51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom","London, England, United Kingdom",United Kingdom
91,203,The War of the End of the World,Mario Vargas Llosa,Canudos,Brazil,The War of the End of the World,"Canudos, Brazil","Canudos, Região Geográfica Imediata de Euclides da Cunha, Região Geográfica Intermediária de Paulo Afonso, Bahia, Northeast Region, Brazil",Brazil,"Canudos, Região Geográfica Imediata de Euclides da Cunha, Região Geográfica Intermediária de Paulo Afonso, Bahia, Northeast Region, Brazil","Canudos, Região Geográfica Imediata de Euclides da Cunha, Região Geográfica Intermediária de Paulo Afonso, Bahia, Northeast Region, Brazil",-9.8948692,-39.0266244,"Canudos, Região Geográfica Imediata de Euclides da Cunha, Região Geográfica Intermediária de Paulo Afonso, Bahia, Northeast Region, Brazil","Bahia, Brazil",Brazil
92,205,Unburnable,Marie-Elena John,"Washington, D.C.",United States,Unburnable,"Washington, D.C., United States","Washington, District of Columbia, United States",United States,"Washington, District of Columbia, United States","Washington, District of Columbia, United States",38.8950368,-77.0365427,"Washington, District of Columbia, United States","Washington, District of Columbia, United States",United States
93,213,"My Sister, the Serial Killer",Oyinkan Braithwaite,Lagos,Nigeria,"My Sister, the Serial Killer","Lagos, Nigeria",Laos,Nigeria,"Lagos, Lagos Island, Lagos State, 100242, Nigeria","Lagos, Lagos Island, Lagos State, 100242, Nigeria",6.4550575,3.3941795,"Lagos, Lagos Island, Lagos State, 100242, Nigeria","Lagos, Lagos State, Nigeria",Nigeria
94,215,Silk,Alessandro Baricco,Edo Bay,Japan,Silk (novel),"Edo Bay, Japan","東京湾, Kawasaki Ward, Kawasaki, Kanagawa Prefecture, Japan",Japan,"東京湾, Kawasaki Ward, Kawasaki, Kanagawa Prefecture, Japan","東京湾, Kawasaki Ward, Kawasaki, Kanagawa Prefecture, Japan",35.4169,139.771,"東京湾, Kawasaki Ward, Kawasaki, Kanagawa Prefecture, Japan","Kawasaki, Kanagawa Prefecture, Japan",Japan
95,216,Push Not the River,James Conroyd Martin,Warsaw,Poland,Push Not the River,"Warsaw, Poland","Warsaw, Masovian Voivodeship, Poland",Poland,"Warsaw, Masovian Voivodeship, Poland","Warsaw, Masovian Voivodeship, Poland",52.2337172,21.071432235636493,"Warsaw, Masovian Voivodeship, Poland","Masovian Voivodeship, Poland",Poland
96,218,Veyi Padagalu,Viswanatha Satyanarayana,Subbannapeta,India,Veyipadagalu,"Subbannapeta, India","Subbannapeta, Nandigam, Bhogapuram, Vizianagaram, Andhra Pradesh, 535216, India",India,"Subbannapeta, Nandigam, Bhogapuram, Vizianagaram, Andhra Pradesh, 535216, India","Subbannapeta, Nandigam, Bhogapuram, Vizianagaram, Andhra Pradesh, 535216, India",18.0202262,83.5482365,"Subbannapeta, Nandigam, Bhogapuram, Vizianagaram, Andhra Pradesh, 535216, India","Andhra Pradesh, India",India
97,219,Eagle in the Snow,Wallace Breem,Mainz,Germany,Eagle in the Snow,"Mainz, Germany","Mainz, Rhineland-Palatinate, Germany",Germany,"Mainz, Rhineland-Palatinate, Germany","Mainz, Rhineland-Palatinate, Germany",50.0012314,8.2762513,"Mainz, Rhineland-Palatinate, Germany","Mainz, Rhineland-Palatinate, Germany",Germany
98,220,The Load of Unicorn,Cynthia Harnett,London,England,The Load of Unicorn,"London, England","London, Greater London, England, United Kingdom","England, United Kingdom","London, Greater London, England, United Kingdom","London, Greater London, England, United Kingdom",51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom","London, England, United Kingdom",United Kingdom
99,222,The Eagle of the Ninth,Rosemary Sutcliff,Hadrian's Wall,Roman Britain,The Eagle of the Ninth,"Hadrian's Wall, Roman Britain","Hadrian's Wall, Military Road, Haydon, Northumberland, North of Tyne, England, NE47 7AL, United Kingdom",,,"Hadrian's Wall, Military Road, Haydon, Northumberland, North of Tyne, England, NE47 7AL, United Kingdom",55.0146227,-2.3286831,"Hadrian's Wall, Military Road, Haydon, Northumberland, North of Tyne, England, NE47 7AL, United Kingdom","England, United Kingdom",United Kingdom
100,227,Old Mortality,Sir Walter Scott,Scotland,Scotland,A Tale of Old Mortality,"Scotland, Scotland","Scotland, United Kingdom","Scotland, United Kingdom","Scotland, Hacketstown ED, The Municipal District of Tullow, County Carlow, Leinster, Ireland","Scotland, Hacketstown ED, The Municipal District of Tullow, County Carlow, Leinster, Ireland",52.8645129,-6.5446592,"Scotland, Hacketstown ED, The Municipal District of Tullow, County Carlow, Leinster, Ireland",Ireland,Ireland
101,228,Andersonville,MacKinlay Kantor,Andersonville,United States,Andersonville (novel),"Andersonville, United States","Andersonville, Sumter County, Georgia, 31711, United States",United States,"Andersonville, Sumter County, Georgia, 31711, United States","Andersonville, Sumter County, Georgia, 31711, United States",32.1959947,-84.1399085,"Andersonville, Sumter County, Georgia, 31711, United States","Andersonville, Georgia, United States",United States
102,229,Durgeshnandini,Bankim Chandra Chattopadhyay,"Mandaran (Hooghly district, West Bengal)",India,Durgeshnandini,"Mandaran (Hooghly district, West Bengal), India","Primary Health Centre, Mandaran, NH116A, Khirpai, Goghat - II, Hooghly, West Bengal, 712612, India",India,"Primary Health Centre, Mandaran, NH116A, Khirpai, Goghat - II, Hooghly, West Bengal, 712612, India","Primary Health Centre, Mandaran, NH116A, Khirpai, Goghat - II, Hooghly, West Bengal, 712612, India",22.8788799,87.6641534,"Primary Health Centre, Mandaran, NH116A, Khirpai, Goghat - II, Hooghly, West Bengal, 712612, India","West Bengal, India",India
103,232,Pigeon English,Stephen Kelman,London,United Kingdom,Pigeon English,"London, United Kingdom","London, Greater London, England, United Kingdom",United Kingdom,"London, Greater London, England, United Kingdom","London, Greater London, England, United Kingdom",51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom","London, England, United Kingdom",United Kingdom
104,234,A Tale of Two Cities,Charles Dickens,London and Paris,England and France,A Tale of Two Cities,"London and Paris, England and France",,"France, Legoland Windsor, Government Lodge, Windsor, Royal Borough of Windsor and Maidenhead, England, SL4 4AU, United Kingdom",,"France, Legoland Windsor, Government Lodge, Windsor, Royal Borough of Windsor and Maidenhead, England, SL4 4AU, United Kingdom",51.4644439,-0.6520573027777781,"France, Legoland Windsor, Government Lodge, Windsor, Royal Borough of Windsor and Maidenhead, England, SL4 4AU, United Kingdom","England, United Kingdom",United Kingdom
105,235,The Reckoning,Sharon Kay Penman,Abergwyngregyn,Wales,The Reckoning (1991 novel),"Abergwyngregyn, Wales","Abergwyngregyn, Gwynedd, Wales, LL33 0LF, United Kingdom","Wales, United Kingdom","Abergwyngregyn, Gwynedd, Wales, LL33 0LF, United Kingdom","Abergwyngregyn, Gwynedd, Wales, LL33 0LF, United Kingdom",53.2342415,-4.0147306,"Abergwyngregyn, Gwynedd, Wales, LL33 0LF, United Kingdom","Wales, United Kingdom",United Kingdom
106,237,Tales of the Alhambra,Washington Irving,Granada,Spain,Tales of the Alhambra,"Granada, Spain","Granada, Comarca de la Vega de Granada, Granada, Andalusia, Spain",Spain,"Granada, Comarca de la Vega de Granada, Granada, Andalusia, Spain","Granada, Comarca de la Vega de Granada, Granada, Andalusia, Spain",37.1734995,-3.5995337,"Granada, Comarca de la Vega de Granada, Granada, Andalusia, Spain","Granada, Granada, Andalusia, Spain",Spain
107,238,Island Beneath the Sea,Isabel Allende,Port-au-Prince,Haiti,Island Beneath the Sea,"Port-au-Prince, Haiti","Port-au-Prince Arrondissement, West, Haiti",Haiti,"Port-au-Prince Arrondissement, West, Haiti","Port-au-Prince Arrondissement, West, Haiti",18.547327,-72.3395928,"Port-au-Prince Arrondissement, West, Haiti","Port-au-Prince Arrondissement, West, Haiti",Haiti
108,239,The Reluctant Fundamentalist,Mohsin Hamid,Lahore,Pakistan,The Reluctant Fundamentalist,"Lahore, Pakistan","Lahore, Lahore City Tehsil, Lahore District, Lahore Division, Punjab, 54500, Pakistan",Pakistan,"Lahore, Lahore City Tehsil, Lahore District, Lahore Division, Punjab, 54500, Pakistan","Lahore, Lahore City Tehsil, Lahore District, Lahore Division, Punjab, 54500, Pakistan",31.5656822,74.3141829,"Lahore, Lahore City Tehsil, Lahore District, Lahore Division, Punjab, 54500, Pakistan","Lahore, Punjab, Pakistan",Pakistan
109,240,A Star Called Henry,Roddy Doyle,Dublin,Ireland,A Star Called Henry,"Dublin, Ireland","Dublin, County Dublin, Leinster, Ireland",Ireland,"Dublin, County Dublin, Leinster, Ireland","Dublin, County Dublin, Leinster, Ireland",53.3493795,-6.2605593,"Dublin, County Dublin, Leinster, Ireland","Dublin, Ireland",Ireland
110,241,Clear Light of Day,Anita Desai,Delhi,India,Clear Light of Day,"Delhi, India","Delhi, India",India,"Delhi, India","Delhi, India",28.6273928,77.1716954,"Delhi, India","Delhi, India",India
111,243,The Known World,Edward P. Jones,Virginia,United States,The Known World,"Virginia, United States","Virginia, United States",United States,"Virginia, United States","Virginia, United States",37.1232245,-78.4927721,"Virginia, United States","Virginia, United States",United States
112,245,Prague,Arthur Phillips,Budapest,Hungary,Prague (novel),"Budapest, Hungary","Budapest, Central Hungary, Hungary",Hungary,"Budapest, Central Hungary, Hungary","Budapest, Central Hungary, Hungary",47.4978789,19.0402383,"Budapest, Central Hungary, Hungary",Hungary,Hungary
113,247,Lady of the Glen: A Novel of 17th-Century Scotland and the Massacre of Glencoe,Jennifer Roberson,Glencoe,Scotland,Lady of the Glen,"Glencoe, Scotland","Glencoe, New Trier Township, Cook County, Illinois, 60022, United States","Scotland, United Kingdom","Glencoe, Highland, Scotland, PH49 4HS, United Kingdom","Glencoe, Highland, Scotland, PH49 4HS, United Kingdom",56.6827647,-5.1014552,"Glencoe, Highland, Scotland, PH49 4HS, United Kingdom","Scotland, United Kingdom",United Kingdom
114,248,Caravans,James A. Michener,Kabul,Afghanistan,Caravans (novel),"Kabul, Afghanistan","Kabul, Kabul District, Kabul Province, 1001, Afghanistan",Afghanistan,"Kabul, Kabul District, Kabul Province, 1001, Afghanistan","Kabul, Kabul District, Kabul Province, 1001, Afghanistan",34.5260109,69.1776838,"Kabul, Kabul District, Kabul Province, 1001, Afghanistan","Kabul, Kabul Province, Afghanistan",Afghanistan
115,252,Shiloh: A Novel,Shelby Foote,Pittsburg Landing,United States,Shiloh (Foote novel),"Pittsburg Landing, United States","Pittsburg Landing, Hardin County, West Tennessee, Tennessee, United States",United States,"Pittsburg Landing, Hardin County, West Tennessee, Tennessee, United States","Pittsburg Landing, Hardin County, West Tennessee, Tennessee, United States",35.1503154,-88.3230504,"Pittsburg Landing, Hardin County, West Tennessee, Tennessee, United States","Tennessee, United States",United States
116,256,Fingersmith,Sarah Waters,London,United Kingdom,Fingersmith (novel),"London, United Kingdom","London, Greater London, England, United Kingdom",United Kingdom,"London, Greater London, England, United Kingdom","London, Greater London, England, United Kingdom",51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom","London, England, United Kingdom",United Kingdom
117,257,Sleeping on Jupiter,Anuradha Roy,Jarmuli,India,Sleeping on Jupiter,"Jarmuli, India",,India,,India,22.3511148,78.6677428,India,India,India
118,269,History of Wolves,Emily Fridlund,Minnesota,USA,History of Wolves,"Minnesota, USA","Minnesota, United States",United States,"Minnesota, United States","Minnesota, United States",45.9896587,-94.6113288,"Minnesota, United States","Minnesota, United States",United States
119,270,Kay the Left-Handed,Leslie Barringer,York,England,Kay the Left-Handed,"York, England","York, England, United Kingdom","England, United Kingdom","York, England, United Kingdom","York, England, United Kingdom",53.96565785,-1.0743052444639218,"York, England, United Kingdom","England, United Kingdom",United Kingdom
120,271,Scaramouche,Rafael Sabatini,Paris,France,Scaramouche (novel),"Paris, France","Paris, Ile-de-France, Metropolitan France, France",France,"Paris, Ile-de-France, Metropolitan France, France","Paris, Ile-de-France, Metropolitan France, France",48.8588897,2.3200410217200766,"Paris, Ile-de-France, Metropolitan France, France","Paris, Ile-de-France, France",France
121,272,Five Star Billionaire,Tash Aw,Shanghai,China,Five Star Billionaire,"Shanghai, China","Shanghai, Huangpu District, Shanghai, 200001, China",China,"Shanghai, China","Shanghai, China",31.2312707,121.4700152,"Shanghai, China","Shanghai, China",China
122,273,Ein Kampf um Rom,Felix Dahn,Rome,Italy,A Struggle for Rome,"Rome, Italy","Rome, Roma Capitale, Lazio, Italy",Italy,"Rome, Roma Capitale, Lazio, Italy","Rome, Roma Capitale, Lazio, Italy",41.8933203,12.4829321,"Rome, Roma Capitale, Lazio, Italy","Rome, Lazio, Italy",Italy
124,281,Something to Answer For,P. H. Newby,"Port Said, Cairo",Egypt,Something to Answer For,"Port Said, Cairo, Egypt","Cairo Tower, 2, Nahdet Misr Street, Al Azab, Farouk, Port Said, 42519, Egypt",Egypt,"Port Said Street, Nasr City, Cairo, 11528, Egypt","Port Said Street, Nasr City, Cairo, 11528, Egypt",30.0563774,31.4010125,"Port Said Street, Nasr City, Cairo, 11528, Egypt","Nasr City, Cairo, Egypt",Egypt
125,283,A Short History of Tractors in Ukrainian,Marina Lewycka,Peterborough,England,A Short History of Tractors in Ukrainian,"Peterborough, England","Peterborough, City of Peterborough, Cambridgeshire and Peterborough, England, PE1 1XH, United Kingdom","England, United Kingdom","Peterborough, City of Peterborough, Cambridgeshire and Peterborough, England, PE1 1XH, United Kingdom","Peterborough, City of Peterborough, Cambridgeshire and Peterborough, England, PE1 1XH, United Kingdom",52.5725769,-0.2427336,"Peterborough, City of Peterborough, Cambridgeshire and Peterborough, England, PE1 1XH, United Kingdom","Peterborough, England, United Kingdom",United Kingdom
126,284,Animal's People,Indra Sinha,Bhopal,India,Animal's People,"Bhopal, India","Bhopal, Huzur Tahsil, Bhopal, Madhya Pradesh, 462001, India",India,"Bhopal, Huzur Tahsil, Bhopal, Madhya Pradesh, 462001, India","Bhopal, Huzur Tahsil, Bhopal, Madhya Pradesh, 462001, India",23.2584857,77.401989,"Bhopal, Huzur Tahsil, Bhopal, Madhya Pradesh, 462001, India","Bhopal, Madhya Pradesh, India",India
127,285,Fortunata y Jacinta,Benito Pérez Galdós,Madrid,Spain,Fortunata y Jacinta,"Madrid, Spain","Madrid, Community of Madrid, Spain",Spain,"Madrid, Community of Madrid, Spain","Madrid, Community of Madrid, Spain",40.4167047,-3.7035825,"Madrid, Community of Madrid, Spain","Madrid, Community of Madrid, Spain",Spain
128,286,Prophet Song,Paul Lynch,Dublin,Ireland,Prophet Song,"Dublin, Ireland","Dublin, County Dublin, Leinster, Ireland",Ireland,"Dublin, County Dublin, Leinster, Ireland","Dublin, County Dublin, Leinster, Ireland",53.3493795,-6.2605593,"Dublin, County Dublin, Leinster, Ireland","Dublin, Ireland",Ireland
129,288,The Children of Men,A.S. Byatt,London,United Kingdom,The Children's Book,"London, United Kingdom","London, Greater London, England, United Kingdom",United Kingdom,"London, Greater London, England, United Kingdom","London, Greater London, England, United Kingdom",51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom","London, England, United Kingdom",United Kingdom
130,290,Outlaw,Angus Donald,Nottingham,England,Outlaw (novel),"Nottingham, England","Nottingham, Nottinghamshire, England, United Kingdom","England, United Kingdom","Nottingham, Nottinghamshire, England, United Kingdom","Nottingham, Nottinghamshire, England, United Kingdom",52.9534193,-1.1496461,"Nottingham, Nottinghamshire, England, United Kingdom","Nottingham, England, United Kingdom",United Kingdom
131,291,True Women,Janice Woods Windle,"Austin, San Antonio, and McDade, Texas",United States,True Women,"Austin, San Antonio, and McDade, Texas, United States",,United States,,United States,39.7837304,-100.445882,United States,United States,United States
132,295,Death Comes for the Archbishop,Willa Cather,Santa Fe,United States,Death Comes for the Archbishop,"Santa Fe, United States","Santa Fe, Argentina",United States,"Santa Fe, Santa Fe County, New Mexico, United States","Santa Fe, Santa Fe County, New Mexico, United States",35.6876096,-105.938456,"Santa Fe, Santa Fe County, New Mexico, United States","Santa Fe, New Mexico, United States",United States
133,296,The Beginning of Spring,Penelope Fitzgerald,Moscow,Russia,The Beginning of Spring,"Moscow, Russia","Moscow, Central Federal District, Russia",Russia,"Moscow, Central Federal District, Russia","Moscow, Central Federal District, Russia",55.625578,37.6063916,"Moscow, Central Federal District, Russia","Moscow, Russia",Russia
134,297,The Garden of Evening Mists,Tan Twinkler,Malaysia,Malaysia,The Garden of Evening Mists,"Malaysia, Malaysia",Malaysia,Malaysia,Malaysia,Malaysia,4.5693754,102.2656823,Malaysia,Malaysia,Malaysia
135,298,Ramage,Dudley Pope,Monte Argentario,Italy,Ramage (novel),"Monte Argentario, Italy","Monte Argentario, Grosseto, Tuscany, Italy",Italy,"Monte Argentario, Grosseto, Tuscany, Italy","Monte Argentario, Grosseto, Tuscany, Italy",42.407352,11.1503838,"Monte Argentario, Grosseto, Tuscany, Italy","Tuscany, Italy",Italy
136,302,Out of the Shelter,David Lodge,Heidelberg,Germany,Out of the Shelter,"Heidelberg, Germany","Heidelberg, Baden-Württemberg, Germany",Germany,"Heidelberg, Baden-Württemberg, Germany","Heidelberg, Baden-Württemberg, Germany",49.4093582,8.694724,"Heidelberg, Baden-Württemberg, Germany","Heidelberg, Baden-Württemberg, Germany",Germany
137,306,Romola,George Eliot,Florence,Italy,Romola,"Florence, Italy","Florence, Tuscany, Italy",Italy,"Florence, Tuscany, Italy","Florence, Tuscany, Italy",43.7697955,11.2556404,"Florence, Tuscany, Italy","Florence, Tuscany, Italy",Italy
138,307,The Bay of Noon,Shirley Hazzard,Naples,Italy,The Bay of Noon,"Naples, Italy","Naples, Napoli, Campania, Italy",Italy,"Naples, Napoli, Campania, Italy","Naples, Napoli, Campania, Italy",40.8358846,14.2487679,"Naples, Napoli, Campania, Italy","Naples, Campania, Italy",Italy
139,308,Shuggie Bain,Douglas Stuart,Glasgow,Scotland,Shuggie Bain,"Glasgow, Scotland","Glasgow, Glasgow City, Scotland, G2 1DY, United Kingdom","Scotland, United Kingdom","Glasgow, Glasgow City, Scotland, G2 1DY, United Kingdom","Glasgow, Glasgow City, Scotland, G2 1DY, United Kingdom",55.861155,-4.2501687,"Glasgow, Glasgow City, Scotland, G2 1DY, United Kingdom","Glasgow, Scotland, United Kingdom",United Kingdom
140,315,The Birth of Venus: A Novel,Sarah Dunant,Florence,Italy,The Birth of Venus (novel),"Florence, Italy","Florence, Tuscany, Italy",Italy,"Florence, Tuscany, Italy","Florence, Tuscany, Italy",43.7697955,11.2556404,"Florence, Tuscany, Italy","Florence, Tuscany, Italy",Italy
141,321,The Moor's Last Sigh,Salman Rushdie,Bombay and Cochin,India,The Moor's Last Sigh,"Bombay and Cochin, India",,India,,India,22.3511148,78.6677428,India,India,India
142,322,Master Georgie,Beryl Bainbridge,"Liverpool, Sevastopol","England, Ukraine",Master Georgie,"Liverpool, Sevastopol, England, Ukraine",,"Embassy of Ukraine, 60, Holland Park, Notting Hill, Royal Borough of Kensington and Chelsea, London, Greater London, England, W11 3SJ, United Kingdom",,"Embassy of Ukraine, 60, Holland Park, Notting Hill, Royal Borough of Kensington and Chelsea, London, Greater London, England, W11 3SJ, United Kingdom",51.50610605,-0.2081692663759101,"Embassy of Ukraine, 60, Holland Park, Notting Hill, Royal Borough of Kensington and Chelsea, London, Greater London, England, W11 3SJ, United Kingdom","London, England, United Kingdom",United Kingdom
143,325,Seek the Fair Land,Walter Macken,Drogheda,Ireland,The Silent People,"Drogheda, Ireland","Drogheda, County Louth, Leinster, Ireland",Ireland,"Drogheda, County Louth, Leinster, Ireland","Drogheda, County Louth, Leinster, Ireland",53.7149877,-6.3524183,"Drogheda, County Louth, Leinster, Ireland",Ireland,Ireland
144,327,The Wishing Game,Patrick Redmond,Norwich,England,The Wishing Game,"Norwich, England","Norwich, Norfolk, England, United Kingdom","England, United Kingdom","Norwich, Norfolk, England, United Kingdom","Norwich, Norfolk, England, United Kingdom",52.6285576,1.2923954,"Norwich, Norfolk, England, United Kingdom","Norwich, England, United Kingdom",United Kingdom
145,329,The Silver Pigs,Lindsey Davis,Rome,Roman Empire,The Silver Pigs,"Rome, Roman Empire","Rome, Roma Capitale, Lazio, Italy","New Lotus House, 485, Roman Road, Old Ford, Bow, London Borough of Tower Hamlets, London, Greater London, England, E3 5LX, United Kingdom",,"Rome, Roma Capitale, Lazio, Italy",41.8933203,12.4829321,"Rome, Roma Capitale, Lazio, Italy","Rome, Lazio, Italy",Italy
146,331,The Bookshop,Penelope Fitzgerald,"Hardborough, Suffolk",England,The Bookshop,"Hardborough, Suffolk, England",,"England, United Kingdom",,"England, United Kingdom",52.5310214,-1.2649062,"England, United Kingdom","England, United Kingdom",United Kingdom
147,332,The Ides of March,Thornton Wilder,Rome,Roman Republic,Ides of March (novel),"Rome, Roman Republic","Rome, Roma Capitale, Lazio, Italy","Roman, 13, Memed Abashidze Street, Old Batumi, Batumi, Autonomous Republic of Adjara, 6004, Georgia",,"Rome, Roma Capitale, Lazio, Italy",41.8933203,12.4829321,"Rome, Roma Capitale, Lazio, Italy","Rome, Lazio, Italy",Italy
